id,name
122957585,Middle/Senior Data Scientist (Sber AI)
122025135,Senior Media Research Manager/Старший Медиа аналитик
123319106,Quantitative Machine Learning Analyst в хедж-фонд vlg.digital
122467793,ML-инженер (Исследования и AI)
123183021,Инженер машинного обучения (ML-инженер)
120338693,ML Engineer / ML инженер
122535412,"Data Scientist, Маркетплейс, Антифрод"
121806820,"ML Engineer (""Search"")"
122495259,"Data Scientist (Python, Hadoop, MLFlow, ETL)"
119397195,ML Engineer/Data Scientist на продукт Ценообразование
123679426,DS/ML инженер/AI/AI-agent developer (Python)
117833093,ML-инженер
122893058,Data Scientist (Marketing Mix Modeling)
123332378,Data Scientist (ML Research)
123258756,Senior ML Engineer (RecSys)
123612376,Data Scientist (NLP)
123101921,Data Scientist (Middle+)
123051512,Data Scientist (RecSys)
123060816,Ведущий Data Scientist (BI-аналитик)
123210874,NLP Engineer LLM
123945581,Middle Fullstack ML Engineer (GigaChat Audio распознавание речи)
124011425,Middle+ Data Scientist (Сегментатор)
124023352,ML инженер (Развитие агентности в Core LLM)
123166654,Senior Machine Learning (NLP) инженер в QuantumSoft (локация: вне РФ и РБ)
122989572,Middle Data Science
121720273,ML-инженер
122565620,Data Scientist
122998566,Data scientist Time series (Middle/Middle+)
123710174,Специалист машинного обучения (Middle ML engineer)
122837800,Data Scientist (ML/AI)
123187820,Senior ML engineer / Data Scientist
123890439,Lead Data Scientist (Исследования и аналитика)
123345099,Engineering Manager в сервис Data Science
123425314,Senior CLTV Analyst / Аналитик данных
124006825,Team Lead Data Science (Antifraud)
115553042,Data Scientist NLP (senior)
123318189,ML-инженер (команда SmartSupport.AI)
119787819,ML-инженер в команду внедрения LLM-агентов
120811542,Специалист по углубленной аналитике данных (Data scientist)
123138863,Data scientist (Валидация/мониторинг моделей оценки кредитных рисков розничного бизнеса)
124018304,Team Lead​​​​​​​ Data Scientist (Search & Recommendation)
122680600,"Python разработчик (Middle+), Machine Learning"
123115767,Middle/Senior ML-инженер по обработке естественного языка (NLP+LLM)
124029591,Lead MLE/Data Scientist
121579131,Machine Learning engineer (Python/предиктивное моделирование)
123693196,Data/MLOps engineer
122481294,"Lead AI Engineer (Agentic AI, LangChain, Python)"
122050087,Инженер-аналитик (Data Science - NLP/LLMs)
123497888,Senior Gen AI Engineer
123145160,Middle/Senior Data Scientist NLP/LLM (команда Развитие клиентского опыта)
123186840,Senior Applied AI Engineer
123845560,Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер)
123435403,Middle ML Engineer (Computer Operator)
123671406,"Middle Data Scientist в команду ""Разработка AI-решений БСР"""
120862080,Data Scientist (риски)
122114714,Эксперт/Senior эксперт Ценовой центр (Data Scientist)
123354331,Data Scientist (LLM)
122222204,Data Security AI/ML Engineer
115789030,ML Engineer
123154804,Middle специалист по Data Science и машинному обучению (ML/AI)
124005887,Senior Data Scientist anti-fraud
123762464,"Data Scientist в Департамент ""Занять и сберегать"""
117090824,NLP engineer
123405265,Data Scientist (NLP)
123407966,Risk Data Scientist в команду ПВР
122947930,Data Scientist (Юр.лица)
123167287,"Senior Analyst (Data & Financial Research) | Blockchain, ML, Web3"
123354819,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
123196659,ML/AI Engineer
121697596,Senior\Lead Data Scientist (LLM) / Ведущий специалист по данным
120042896,Data Scientist
123591106,Data scientist (Управление рисками корпоративных клиентов)
123636562,Data Scientist (Цифровой кредитный процесс)
123160395,Team Lead Data Scientist в Страхование
123815070,Team Lead Data Scientist
123385713,Senior Data Scientist
123658122,Data Scientist Team Lead
123158434,Технический консультант (Data Science)
123703008,ML Ops инженер
123900531,MLOps инженер в команду Data/ML
123183538,Старший инженер машинного обучения (ML-инженер)
123308419,Senior Data Scientist (Центр практического ИИ)
121123758,Data Scientist/ ML Engineer на Интеллектуальную платформу коммуникации
123322785,ML Engeneer (MLOps)
124084327,Data Scientist Audio (RnD)
120855552,Data Scientist middle/senior
121408650,Middle Data Scientist (Центр розничного риск-моделирования)
122209183,Senior ML Engineer (TTS Text-to-speech)
118354543,ML-инженер в Центр технологий искусственного интеллекта
122540591,"Руководитель группы Data Science, AI поисковый ассистент"
122620503,Data Scientist в команду антифрода
123725002,Senior ML-специалист (Machine Learning)
122761672,ML Engineer (Anomaly Detection RnD)
121181219,Старший аналитик (data analyst / data scientist)в управление планирования и прогнозирования
123470133,Senior LLM Researcher / Старший АИ исследователь
124083817,Senior/Middle Data Scientist (LTM в корпоративном риск-моделировании)
123328964,Data Scientist
123095602,Data Scientist NLP (Центр модельных рисков розничного бизнеса)
123308573,Senior Data Scientist
123104375,Ведущий специалист (DATA SCIENCE)
123623847,Senior Data Scientist
123694212,ML-инженер в области Generative CV
122480817,Senior Data Scientist (Risk-Based Pricing)
123063265,Технический менеджер проектов YTsaurus (разработка ML Platform)
122191325,Senior ML Platform Engineer
120819857,Python ML/AI Engineer
122592646,"Python разработчик (Senior), Machine Learning"
121880339,Machine Learning Team Lead
123310082,Machine Learning Engineer в команду anti-DDoS
123523998,ML Engineer (Python Developer)
123820109,Senior Data Scientist в Безопасность бэк-офиса [Trust and Safety]
123162673,Data scientist Middle+
123164583,"ML инженер Data scientist Отдел сопровождения решений по цифровизации, автоматизации"
123758104,"Ведущий Data Scientist, Инструменты сбора данных из открытых источников"
123151671,"Senior Data Scientist, RecSys, Ozon Банк"
123909162,Senior Data Scientist (Центр портфельного риск-моделирования)
123616696,Senior Data Scientist LLM/ Ведущий специалист по данным
123671582,"Senior NLP Engineer / NLP Data Scientist (LLM, GigaChat)"
119316957,Middle/Senior Machine learning/Data scientist engineer (ML/DS engineer)
123645933,Аналитик-исследователь пассажиропотоков
123132985,Data scientist
123802547,Data Scientist / Ведущий консультант ML / ML Engineer
123909110,Middle+/Senior Data Scientist (Забота о клиентах)
119090009,Senior Data Scientist LLM
122175478,Data Scientist (Ranking&Search)
122940905,"ML-инженер GPT, LLM"
123764010,Ассистент онлайн-курсов по программированию и data science
121233440,ML инженер
123635148,Data Scientist в информационной безопасности
123700785,Senior data science/engineer (риск-моделирование)
122145433,"Руководитель группы Data Science, Картиночный поиск"
115397207,"Старший Data Scientist, Рекламный аукцион и управление ставками"
123845481,Data Scientist (СберБизнес)
122975380,Data Scientist в команду Data Monetization
121926247,Data Science (NLP)
123953876,Team Lead MLops
123602869,ML Engineer
121814935,Lead Data Science
122969562,Middle/Senior NLP Data Scientist (Global Markets)
123311620,Senior Deep Learning Engineer в Recsys Lab
122231580,Senior Data Scientist в Департамент кредитных рисков
122008371,Главный специалист управления офис данных (Data Scientist)
122781048,Data Scientist (Корпоративные клиенты)
123405497,Data Scientist ( направление скоринга )
121651678,Data Science (Разработка моделей КИБ и СМБ)
123334959,Data Scientist NLP (Senior)
120371820,Data Scientist в команду Пополнения
119731668,Lead AI Engineer / Data Scientist
123594514,Data Scientist (Senior)
123954675,Senior Data Scientist (Корпоративные финансы)
123643626,ML Engineer в команду Вторички
123842302,Data Science (наставник курса)
121769469,Ведущий Data Scientist /Руководитель команды Ad-Hoc аналитики
123708872,Data Scientist/ML Engineer
123815791,Senior ML Engineer (Multimodal LLM/Video Understanding)
122988973,ML инженер с опытом создания 3D моделей в строительстве
123528201,Senior Data Scientist в Товарные рекомендации
123530358,Python Developer (Data Science)
123730691,Senior Data Scientist
118970102,Machine Learning/Computer Vision Engineer
123601997,ML-инженер (Аудио)
123023939,ML-инженер (Направление клиентского сервиса)
122837571,Senior ML Engineer (Promo)
123635453,Machine Learning Engineer в ИБ
123155423,Lead AI Engineer
115686919,Главный специалист управления офис данных (Data Scientist) (для кандидатов с группой инвалидности)
122376287,ML Engineer (C++)
120371194,Team Lead Data Science в команду Прогноза промо-продаж
123327720,Senior ML Engineer
123451035,Software Engineer – 3D Content & ML Platform
121427178,Data Scientist NLP
121806344,Data scientist
122079709,Python Developer MLOps
120371131,Middle/Senior Data Scientist / ML Engineer в команду Прогноза промо-продаж
122975690,Data Scientist в команду антифрода
122335895,Data Scientist (A/B Platform)
120625170,Ведущий инженер-аналитик (MLOps)
123623536,Senior ML Engineer
122949075,ML ENGINEER (Speech)
123530479,Senior Data Scientist
122301729,Senior ML-engineer/MLOps
122901100,Tech Lead Data Scientist (Цифровой двойник)
123063064,Team Lead Data Scientist
121254273,ML разработчик
123945588,Senior ML Engineer (TTS Text-to-speech)
120373276,Senior Data scientist / Старший эконометрист
123711020,MLOps Engineer/MLOps-Инженер
123706541,Senior Data Scientist (Causal AI)
123688495,MLOps Engineer
123945449,Senior / Lead Machine Learning Engineer (GigaChat Audio - Spotter)
121038761,Azure Senior AI Engineer / Architect
122563987,Lead Data Scientist/Руководитель направления (NLP)
123308910,Senior MLOps
122362436,Middle ML Engineer
122625450,Team Lead Data Scientist
124077662,Senior ML-инженер (LLM и речевые технологии)
124010022,Преподаватель онлайн курсов/Data Science/ML-инженер
123831710,Senior ML Engineer
119691034,"Преподаватель направления ""Data Scientist"""
122467374,Data Scientist LLM (Global markets)
123072738,Senior Data Scientist (A/B Platform)
123671553,"Senior NLP, LLM Data Scientist"
120373318,Руководитель группы Data Science / Team Lead Data Science
119961214,Senior Data Scientist (Rec. system)
123705460,Senior Data Scientist (LLM)
123604073,Senior NLP Engineer (Центр практического ИИ)
123608380,Senior Data Science в Хаб Юридических Лиц
122018859,Senior Data scientist (RecSys)
122958690,ML-инженер (RecSys AmazMe)
122921667,Lead ML Engineer (AI Tech Lead)
119961283,"Senior ML Engineer (Uplift), группа ""Search"""
124010024,Преподаватель онлайн курсов - Data Science/ML-инженер
123661956,Senior Data Scientist NLP | RND TeamLead в LegaTech
123115252,ML-engineer/ML разработчик
123671701,"Senior Data Scientist в команду ""Разработка AI-решений БСР"""
123438456,Senior Deep Learning Engineer (RecSys Team)
123275013,Data Scientist / ML engineer
120319529,Программный эксперт курса «ML специалист»
123816128,"Data Engineer, Data Scientist (преподаватель дисциплины Apache Spark)"
124032107,ML-инженер
122871730,Team Lead Data Science (Python)
123111578,Data Scientist в Trust & Safety
123618069,Автор курса «Специалист по Data Science»
123744677,Data Scientist / аналитик (апробирование ML-платформы)
123694170,AI/ML специалист
123314515,AI Engineering
122866510,Machine Learning Engineer / Инженер по Машинному Обучению
122535259,MLOps специалист
123849955,Data Scientist (стажер)
124066539,Data Scientist/Team lead
121889482,"Data Scientist, Anti-Fraud, Ozon Bank"
123410979,Специалист по анализу данных/ Data Scientist
123708372,Data analyst / Аналитик данных (стажер)
80321809,ML-инженер
123017835,Data Science Trainee
123918462,ML-инженер (портал Рамблер)
80321762,ML-инженер
119275717,Middle+ / Senior ML-инженер
122768517,ML-инженер (машинное обучение)
117722217,Middle+ / Senior ML-инженер
123355248,Junior Machine learning/Data scientist engineer (ML/DS engineer)
93779832,ML-инженер
123355245,Junior Machine learning/Data scientist engineer (ML/DS engineer)
120382490,ML-инженер
123604643,ML-инженер (машинное обучение)
123336107,"Ведущий специалист по Data Science (NLP, LLM)"
123355244,Junior Machine learning/Data scientist engineer (ML/DS engineer)
123432389,"Старший Data Scientist, Логистика, Маршрутизатор"
123017837,Data Science Trainee
123345100,Engineering Manager в сервис Data Science
123845558,Эксперт/Senior эксперт Продвинутая аналитика и моделирование (Data Scientist/ML-инженер)
123310181,Data Scientist (NLP)
121844226,Data Science (Финансовый инжиниринг)
